1,-1,1345,345,39,119,1.8534
1,-1,901.58,313.45,90.896,274.69,1.8385
1,-1,1505.3,335.29,277.58,834.73,0.61536
1,-1,1189.3,316.27,120.26,362.77,0.55378
1,-1,761.04,264.9,51.78,157.34,0.34247
1,-1,976.02,251.72,138.29,416.86,0.2027
1,-1,247.23,335.87,48.246,146.74,0.1738
1,-1,341.01,313.45,44.948,136.84,0.14849
1,-1,884.73,234.93,128.96,388.88,0.098905
1,-1,1336,295.16,55.569,168.71,0.088992
1,-1,385,337,39,119,-0.051268
1,-1,1029.9,609.77,41.871,127.61,-0.05879
1,-1,1482.5,345.4,31.49,96.47,-0.072779
1,-1,37.758,230.74,44.948,136.84,-0.092961
1,-1,818.87,313.45,44.948,136.84,-0.22286
1,-1,457,329,39,119,-0.2612
1,-1,907.12,119.19,195.98,589.95,-0.26332
1,-1,1702.9,299.57,148.29,446.86,-0.34499
1,-1,651.04,956.37,23.623,72.869,-0.4086
1,-1,819.75,312.9,63.98,193.94,-0.47682
2,-1,1345,345,39,119,2.0153
2,-1,909.86,309.67,84.742,256.23,1.9544
2,-1,343.97,318.24,41.871,127.61,0.77816
2,-1,1508.5,364.89,258.92,778.76,0.41053
2,-1,1200.3,340.41,112.14,338.41,0.37265
2,-1,1700.3,335.29,138.29,416.86,0.35731
2,-1,976.02,251.72,138.29,416.86,0.2791
2,-1,828.33,326.02,23.623,72.869,0.25451
2,-1,385,337,39,119,0.21958
2,-1,781,361,19,59,0.063637
2,-1,824.12,318.24,41.871,127.61,0.043467
2,-1,1347.3,317.78,55.569,168.71,0.028883
2,-1,884.73,234.93,128.96,388.88,-0.082063
2,-1,761.04,264.9,51.78,157.34,-0.1325
2,-1,465,329,39,119,-0.13876
2,-1,1484.4,342.26,33.822,103.47,-0.14507
2,-1,247.23,335.87,48.246,146.74,-0.19013
2,-1,907.12,119.19,195.98,589.95,-0.24646
2,-1,1852.6,335.87,48.246,146.74,-0.3807
2,-1,37.758,230.74,44.948,136.84,-0.38595
2,-1,825.55,304.14,59.629,180.89,-0.49158
3,-1,909.86,309.67,84.742,256.23,2.1102
3,-1,1353,345,39,119,2.1092
3,-1,1189.3,316.27,120.26,362.77,0.80708
3,-1,352.54,318.24,41.871,127.61,0.74429
3,-1,988.7,260.92,128.96,388.88,0.50226
3,-1,785,361,19,59,0.39395
3,-1,386.84,335.39,41.871,127.61,0.29261
3,-1,771.59,264.9,51.78,157.34,0.28039
3,-1,1347.3,317.78,55.569,168.71,0.21835
3,-1,1716.5,338.9,128.96,388.88,0.19221
3,-1,465,329,39,119,0.14147
3,-1,956.72,221.55,182.79,550.38,0.12646
3,-1,1584.9,408.29,225.27,677.82,-0.014262
3,-1,825,321,39,119,-0.053151
3,-1,1481,329,39,119,-0.099584
3,-1,874.05,267.77,120.26,362.77,-0.2571
3,-1,883.2,111.28,182.79,550.38,-0.31942
3,-1,866.85,568.28,73.643,222.93,-0.34672
3,-1,247.23,335.87,48.246,146.74,-0.4785
4,-1,1353,345,39,119,2.1732
4,-1,907.12,296.47,97.492,294.47,1.678
4,-1,350.2,313.45,44.948,136.84,1.0526
4,-1,1196.6,312.9,128.96,388.88,0.62496
4,-1,1003.9,251.72,138.29,416.86,0.46699
4,-1,471.25,329.43,36.321,110.96,0.33376
4,-1,1716.5,338.9,128.96,388.88,0.228
4,-1,785,357,19,59,0.22433
4,-1,1544.4,309.67,170.48,513.45,0.13993
4,-1,896.71,180.14,148.29,446.86,0.058232
4,-1,769.23,266.93,48.246,146.74,0.042952
4,-1,1347.3,295.16,55.569,168.71,0.034184
4,-1,824.12,318.24,41.871,127.61,-0.012542
4,-1,1584.9,408.29,225.27,677.82,-0.1509
4,-1,395.41,326.82,41.871,127.61,-0.26632
4,-1,946.52,197.98,195.98,589.95,-0.2665
4,-1,834.93,307.13,51.78,157.34,-0.47391
4,-1,1489,337,39,119,-0.4831
4,-1,257.08,335.87,48.246,146.74,-0.48597
5,-1,1361,345,39,119,1.9912
5,-1,919.96,313.45,90.896,274.69,1.5217
5,-1,359.39,313.45,44.948,136.84,0.65637
5,-1,1213.6,316.27,120.26,362.77,0.63278
5,-1,1716.5,338.9,128.96,388.88,0.61029
5,-1,789,353,19,59,0.45599
5,-1,473,321,39,119,0.31881
5,-1,986.28,239.86,148.29,446.86,0.22318
5,-1,919.96,111.28,182.79,550.38,0.11289
5,-1,1544.9,295.07,182.79,550.38,0.10075
5,-1,828.33,306.32,48.246,146.74,0.064185
5,-1,1358.6,317.78,55.569,168.71,-0.19276
5,-1,401,329,39,119,-0.25529
5,-1,779.08,266.93,48.246,146.74,-0.28329
5,-1,396.98,91.51,55.569,168.71,-0.29202
5,-1,1560.5,364.89,258.92,778.76,-0.34107
5,-1,283.95,343.97,41.871,127.61,-0.42754
5,-1,1492.9,326.82,41.871,127.61,-0.43948
6,-1,1369,337,39,119,2.0016
6,-1,927.01,309.67,84.742,256.23,1.5245
6,-1,1213.6,316.27,120.26,362.77,0.81804
6,-1,986.28,239.86,148.29,446.86,0.5005
6,-1,359.39,304.26,44.948,136.84,0.26159
6,-1,1774.4,338.79,104.56,315.68,0.24646
6,-1,833,313,39,119,0.21486
6,-1,481,313,39,119,0.2131
6,-1,1358.6,306.47,55.569,168.71,-0.014478
6,-1,793,353,19,59,-0.067882
6,-1,401,321,39,119,-0.11329
6,-1,919.96,111.28,182.79,550.38,-0.13303
6,-1,1601.6,389.02,241.51,726.54,-0.23797
6,-1,779.08,257.08,48.246,146.74,-0.23841
6,-1,1505.3,335.29,33.822,103.47,-0.24111
6,-1,719.99,335.87,48.246,146.74,-0.27267
6,-1,401.15,85.88,59.629,180.89,-0.35771
6,-1,289,345,39,119,-0.37438
7,-1,1369,337,39,119,2.2085
7,-1,927.01,309.67,84.742,256.23,2.0802
7,-1,1213.6,316.27,120.26,362.77,0.72061
7,-1,1137,333,19,59,0.44701
7,-1,986.28,239.86,148.29,446.86,0.38785
7,-1,793,349,19,59,0.33907
7,-1,1358.6,306.47,55.569,168.71,0.17941
7,-1,481,313,39,119,0.15923
7,-1,1774.4,338.79,104.56,315.68,0.07977
7,-1,359.39,304.26,44.948,136.84,0.070275
7,-1,919.96,111.28,182.79,550.38,0.047072
7,-1,1502,338.9,31.49,96.47,-0.0021748
7,-1,1561,335.29,277.58,834.73,-0.079605
7,-1,833,313,39,119,-0.17516
7,-1,272.53,306.47,55.569,168.71,-0.2128
7,-1,761.04,328.24,51.78,157.34,-0.34329
7,-1,390.88,78.976,63.98,193.94,-0.39536
7,-1,972.16,212.12,210.12,632.36,-0.44484
8,-1,927.01,309.67,84.742,256.23,1.7963
8,-1,1369,337,39,119,1.7599
8,-1,1141,333,19,59,0.77233
8,-1,793,349,19,59,0.47866
8,-1,1003.9,251.72,138.29,416.86,0.4448
8,-1,1222.9,317.78,112.14,338.41,0.44314
8,-1,369.69,301.1,41.871,127.61,0.41361
8,-1,782.15,254.35,51.78,157.34,0.091493
8,-1,1561,335.29,277.58,834.73,0.073609
8,-1,919.96,111.28,182.79,550.38,0.071712
8,-1,481,313,39,119,0.022691
8,-1,1793.5,335.87,97.492,294.47,-0.27785
8,-1,403.99,318.24,41.871,127.61,-0.28913
8,-1,729.84,335.87,48.246,146.74,-0.30168
8,-1,833,313,39,119,-0.31126
8,-1,289,337,39,119,-0.33199
8,-1,1508.5,338.9,31.49,96.47,-0.33201
8,-1,1358.6,306.47,55.569,168.71,-0.36768
8,-1,836.73,293.5,68.644,207.93,-0.37102
8,-1,972.16,212.12,210.12,632.36,-0.42574
9,-1,1369,337,39,119,2.3722
9,-1,919.96,295.07,90.896,274.69,2.0129
9,-1,481,313,39,119,0.83216
9,-1,1222.9,317.78,112.14,338.41,0.81858
9,-1,782.15,254.35,51.78,157.34,0.4518
9,-1,1003.9,251.72,138.29,416.86,0.40298
9,-1,369.69,301.1,41.871,127.61,0.15684
9,-1,409,321,39,119,0.12073
9,-1,276.69,331.83,44.948,136.84,-0.061607
9,-1,1774.4,338.79,104.56,315.68,-0.10576
9,-1,845.49,296.57,51.78,157.34,-0.11484
9,-1,1141,333,19,59,-0.22597
9,-1,919.96,111.28,182.79,550.38,-0.23151
9,-1,1643.1,269.71,148.29,446.86,-0.28327
9,-1,1612.5,364.89,258.92,778.76,-0.33239
9,-1,1370,306.47,55.569,168.71,-0.48043
10,-1,919.96,295.07,90.896,274.69,2.0984
10,-1,1377,337,39,119,1.825
10,-1,1756,335.29,138.29,416.86,1.0179
10,-1,1141,333,19,59,0.66314
10,-1,1222.6,286.91,128.96,388.88,0.59559
10,-1,481,313,39,119,0.40373
10,-1,409,321,39,119,0.38803
10,-1,1003.9,251.72,138.29,416.86,0.34147
10,-1,369.69,301.1,41.871,127.61,0.24754
10,-1,1508.5,338.9,31.49,96.47,0.033776
10,-1,1616.7,335.29,277.58,834.73,-0.094062
10,-1,797,349,19,59,-0.1478
10,-1,919.96,111.28,182.79,550.38,-0.15999
10,-1,782.15,254.35,51.78,157.34,-0.21715
10,-1,1365.6,260.92,63.98,193.94,-0.25331
10,-1,836.73,293.5,68.644,207.93,-0.381
10,-1,281,337,39,119,-0.40759
10,-1,972.16,212.12,210.12,632.36,-0.45323
11,-1,919.96,295.07,90.896,274.69,2.1144
11,-1,1372.9,335.39,41.871,127.61,1.8743
11,-1,1226.7,279.58,138.29,416.86,0.9894
11,-1,1141,337,19,59,0.77953
11,-1,1019.6,292.02,120.26,362.77,0.38813
11,-1,403.99,318.24,41.871,127.61,0.37704
11,-1,1768.5,338.9,128.96,388.88,0.27247
11,-1,481,313,39,119,0.16797
11,-1,368.58,304.26,44.948,136.84,0.15789
11,-1,1616.7,335.29,277.58,834.73,0.10305
11,-1,919.96,111.28,182.79,550.38,0.078301
11,-1,281,337,39,119,-0.011469
11,-1,836.73,293.5,68.644,207.93,-0.054509
11,-1,1508.5,338.9,31.49,96.47,-0.10696
11,-1,993.48,221.55,182.79,550.38,-0.12034
11,-1,761.04,328.24,51.78,157.34,-0.28496
11,-1,1361,241,79,239,-0.32808
11,-1,721.23,369.69,41.871,127.61,-0.44306
12,-1,919.96,295.07,90.896,274.69,2.3822
12,-1,1377,337,39,119,1.9241
12,-1,1226.7,279.58,138.29,416.86,1.1521
12,-1,1795.5,465.47,104.56,315.68,0.47324
12,-1,793,349,19,59,0.30516
12,-1,1003.9,251.72,138.29,416.86,0.28826
12,-1,275.46,307.13,51.78,157.34,0.14435
12,-1,1616.7,335.29,277.58,834.73,0.08582
12,-1,365.42,296.47,48.246,146.74,0.077645
12,-1,403.99,318.24,41.871,127.61,0.023217
12,-1,472.58,301.1,41.871,127.61,0.01606
12,-1,1137,333,19,59,-0.033604
12,-1,919.96,111.28,182.79,550.38,-0.16667
12,-1,1508.5,338.9,31.49,96.47,-0.22289
12,-1,782.15,254.35,51.78,157.34,-0.25805
12,-1,836.73,293.5,68.644,207.93,-0.38574
12,-1,1365.6,273.92,63.98,193.94,-0.46759
13,-1,927.01,309.67,84.742,256.23,2.7135
13,-1,1369,345,39,119,1.9679
13,-1,1226.7,279.58,138.29,416.86,1.2153
13,-1,359.39,304.26,44.948,136.84,0.54264
13,-1,1137,337,19,59,0.42807
13,-1,1003.9,251.72,138.29,416.86,0.31152
13,-1,892.44,196,138.29,416.86,0.14001
13,-1,472.58,309.67,41.871,127.61,0.12325
13,-1,403.99,318.24,41.871,127.61,-0.020057
13,-1,919.96,111.28,182.79,550.38,-0.024968
13,-1,1502,345.4,31.49,96.47,-0.061056
13,-1,286.63,326.02,48.246,146.74,-0.13594
13,-1,789,353,19,59,-0.20218
13,-1,1820.4,481.85,63.98,193.94,-0.22361
13,-1,1365.6,273.92,63.98,193.94,-0.27094
13,-1,848.03,306.32,48.246,146.74,-0.31021
13,-1,1578.7,309.67,170.48,513.45,-0.32541
13,-1,1630.2,408.29,225.27,677.82,-0.40871
13,-1,695.37,335.87,23.623,72.869,-0.46047
14,-1,919.96,295.07,90.896,274.69,2.1228
14,-1,1369,345,39,119,1.8399
14,-1,1226.7,279.58,138.29,416.86,1.3381
14,-1,359.39,304.26,44.948,136.84,0.41883
14,-1,1133,341,19,59,0.22429
14,-1,1003.9,251.72,138.29,416.86,0.16518
14,-1,789,353,19,59,0.10629
14,-1,1498.5,346.58,29.314,89.943,0.050254
14,-1,1569,321,159,479,-0.07782
14,-1,472.58,309.67,41.871,127.61,-0.083308
14,-1,1046,613.07,73.643,222.93,-0.13476
14,-1,919.96,111.28,182.79,550.38,-0.23782
14,-1,1838.9,515.62,90.896,274.69,-0.26785
14,-1,825,305,39,119,-0.41135
14,-1,1742.8,739.92,51.78,157.34,-0.44291
14,-1,276.78,326.02,48.246,146.74,-0.4459
15,-1,1364.3,343.97,41.871,127.61,1.7529
15,-1,909.86,309.67,84.742,256.23,1.6921
15,-1,1491.4,342.26,33.822,103.47,1.1527
15,-1,1222.6,286.91,128.96,388.88,0.98922
15,-1,1129,341,19,59,0.73583
15,-1,345.72,306.32,48.246,146.74,0.66458
15,-1,465,321,39,119,0.51292
15,-1,1601,321,159,479,0.47715
15,-1,781.25,352.54,20.435,63.306,0.26076
15,-1,1003.9,251.72,138.29,416.86,0.085681
15,-1,266.93,326.02,48.246,146.74,-0.046736
15,-1,395.41,318.24,41.871,127.61,-0.15093
15,-1,1820.4,494.85,63.98,193.94,-0.23097
15,-1,1768.5,364.89,128.96,388.88,-0.30651
15,-1,892.72,103.89,170.48,513.45,-0.32442
15,-1,761.04,264.9,51.78,157.34,-0.38893
15,-1,1347,292.02,59.629,180.89,-0.43349
16,-1,909.86,309.67,84.742,256.23,1.9188
16,-1,1361,353,39,119,1.7362
16,-1,350.2,313.45,44.948,136.84,0.97605
16,-1,465,321,39,119,0.95071
16,-1,1222.6,312.9,128.96,388.88,0.76965
16,-1,1486.4,352.65,29.314,89.943,0.60489
16,-1,1014.7,286.91,128.96,388.88,0.58489
16,-1,777,357,19,59,0.14995
16,-1,393,329,39,119,0.095121
16,-1,267.5,331.83,44.948,136.84,0.02854
16,-1,1601,321,159,479,0.024473
16,-1,919.96,111.28,182.79,550.38,-0.17761
16,-1,1811.2,476.18,112.14,338.41,-0.18402
16,-1,736.39,329.1,55.569,168.71,-0.2268
16,-1,1358.6,317.78,55.569,168.71,-0.2308
16,-1,993.48,221.55,182.79,550.38,-0.26518
16,-1,826.9,306.47,55.569,168.71,-0.35603
16,-1,1675.4,272.53,225.27,677.82,-0.37699
16,-1,585.82,299.91,63.98,193.94,-0.45261
16,-1,189.63,309.67,41.871,127.61,-0.47436
17,-1,1361,353,39,119,1.9797
17,-1,901.58,313.45,90.896,274.69,1.9616
17,-1,1222.6,312.9,128.96,388.88,0.86786
17,-1,345.72,306.32,48.246,146.74,0.6748
17,-1,1014.7,286.91,128.96,388.88,0.5855
17,-1,457,321,39,119,0.24967
17,-1,1347.3,295.16,55.569,168.71,0.15158
17,-1,777,357,19,59,0.093746
17,-1,919.96,111.28,182.79,550.38,0.089305
17,-1,393,329,39,119,0.075825
17,-1,1183.3,338.79,25.39,78.17,0.061108
17,-1,189.04,314.4,33.822,103.47,-0.11647
17,-1,1581.6,295.07,182.79,550.38,-0.13018
17,-1,1835.9,549.75,84.742,256.23,-0.27649
17,-1,807.14,299.57,73.643,222.93,-0.3647
17,-1,261.22,306.47,55.569,168.71,-0.37925
17,-1,761.04,264.9,51.78,157.34,-0.38318
17,-1,1809,481,79,239,-0.40586
17,-1,1675.4,272.53,225.27,677.82,-0.41549
18,-1,909.86,309.67,84.742,256.23,1.7286
18,-1,1361,345,39,119,1.6992
18,-1,341.01,313.45,44.948,136.84,0.91139
18,-1,457,321,39,119,0.69763
18,-1,1226.7,279.58,138.29,416.86,0.6828
18,-1,1003.9,251.72,138.29,416.86,0.40966
18,-1,386.84,318.24,41.871,127.61,0.28076
18,-1,919.96,111.28,182.79,550.38,0.23549
18,-1,1584.9,340.41,112.14,338.41,-0.019616
18,-1,180.14,307.03,36.321,110.96,-0.071724
18,-1,1482.5,345.4,31.49,96.47,-0.074452
18,-1,1569,321,159,479,-0.11672
18,-1,1818.7,515.45,84.742,256.23,-0.11955
18,-1,1347.3,295.16,55.569,168.71,-0.16899
18,-1,257.08,326.02,48.246,146.74,-0.19863
18,-1,769,357,19,59,-0.22325
18,-1,729.37,328.24,51.78,157.34,-0.25579
18,-1,1675.4,272.53,225.27,677.82,-0.41507
18,-1,1053.7,637.81,63.98,193.94,-0.42197
18,-1,808.87,293.5,68.644,207.93,-0.47176
19,-1,909.86,309.67,84.742,256.23,1.812
19,-1,1353,345,39,119,1.7008
19,-1,341.01,304.26,44.948,136.84,0.77262
19,-1,378.26,318.24,41.871,127.61,0.70164
19,-1,1198.9,279.58,138.29,416.86,0.58588
19,-1,449,321,39,119,0.25865
19,-1,1596.6,355.57,97.492,294.47,0.1791
19,-1,1476.1,345.4,31.49,96.47,0.1229
19,-1,1019.6,292.02,120.26,362.77,0.095853
19,-1,769,353,19,59,-0.018121
19,-1,883.2,111.28,182.79,550.38,-0.046693
19,-1,809,313,39,119,-0.14142
19,-1,1178,340.8,23.623,72.869,-0.14922
19,-1,1811.2,476.18,112.14,338.41,-0.15294
19,-1,266.8,343.97,41.871,127.61,-0.1909
19,-1,1675.4,272.53,225.27,677.82,-0.30257
19,-1,1578.7,309.67,170.48,513.45,-0.32423
19,-1,1537,257,319,959,-0.33887
19,-1,1046,628,73.643,222.93,-0.36942
19,-1,1122.1,313.45,90.896,274.69,-0.40727
19,-1,1498.9,285.88,44.948,136.84,-0.45498
19,-1,807.14,299.57,73.643,222.93,-0.45671
19,-1,995.61,241.08,170.48,513.45,-0.47976
20,-1,909.86,309.67,84.742,256.23,2.7059
20,-1,1345,345,39,119,1.6493
20,-1,1198.9,279.58,138.29,416.86,0.80052
20,-1,377,321,39,119,0.50899
20,-1,335.87,306.32,48.246,146.74,0.37087
20,-1,449,321,39,119,0.28242
20,-1,254.35,317.68,51.78,157.34,0.1849
20,-1,1813.2,493.46,97.492,294.47,0.13897
20,-1,801,313,39,119,0.12097
20,-1,1003.9,251.72,138.29,416.86,0.11208
20,-1,1584.4,338.79,104.56,315.68,-0.047034
20,-1,1165.1,328.39,29.314,89.943,-0.10481
20,-1,804.27,306.47,55.569,168.71,-0.10774
20,-1,570.91,304.14,59.629,180.89,-0.15432
20,-1,897,129,159,479,-0.18846
20,-1,1569,321,159,479,-0.18949
20,-1,761,353,19,59,-0.21392
20,-1,1474.3,346.58,29.314,89.943,-0.21773
20,-1,1119.9,296.57,104.56,315.68,-0.23129
20,-1,169,305,39,119,-0.39338
20,-1,1560.5,364.89,258.92,778.76,-0.39572
20,-1,729.37,328.24,51.78,157.34,-0.49213
21,-1,909.86,309.67,84.742,256.23,2.345
21,-1,1345,345,39,119,1.7541
21,-1,368.58,313.45,44.948,136.84,0.83938
21,-1,1196.6,286.91,128.96,388.88,0.81714
21,-1,331.83,304.26,44.948,136.84,0.59311
21,-1,986.28,239.86,148.29,446.86,0.42246
21,-1,761,353,19,59,0.21485
21,-1,798.4,309.67,41.871,127.61,0.19301
21,-1,1469.6,338.9,31.49,96.47,0.15745
21,-1,243.79,317.68,51.78,157.34,0.15512
21,-1,1577.3,316.27,120.26,362.77,0.1505
21,-1,1561,335.29,277.58,834.73,-0.18038
21,-1,1795.5,465.47,104.56,315.68,-0.18831
21,-1,867.73,296.47,97.492,294.47,-0.25377
21,-1,896.71,150.29,148.29,446.86,-0.33447
21,-1,442.1,304.26,44.948,136.84,-0.38945
21,-1,570.91,304.14,59.629,180.89,-0.41694
21,-1,887.71,85.449,210.12,632.36,-0.45626
21,-1,1492.9,292.52,41.871,127.61,-0.4861
22,-1,901.58,295.07,90.896,274.69,2.0695
22,-1,1347.1,335.39,41.871,127.61,2.0502
22,-1,369.69,318.24,41.871,127.61,1.4071
22,-1,1222.9,317.78,112.14,338.41,1.0122
22,-1,793,313,39,119,0.44347
22,-1,1584.9,317.78,112.14,338.41,0.42936
22,-1,986.28,239.86,148.29,446.86,0.35676
22,-1,331.83,304.26,44.948,136.84,0.35304
22,-1,1553.1,340.52,241.51,726.54,0.28227
22,-1,1185,225,159,479,0.088697
22,-1,441,313,39,119,0.021816
22,-1,1465,329,39,119,-0.11233
22,-1,254.35,317.68,51.78,157.34,-0.11408
22,-1,896.71,120.43,148.29,446.86,-0.17293
22,-1,755.53,352.54,20.435,63.306,-0.25315
22,-1,1691.9,258.31,182.79,550.38,-0.27371
22,-1,785,289,79,239,-0.28704
22,-1,961.31,515.45,41.871,127.61,-0.37942
22,-1,906.1,227.27,225.27,677.82,-0.38833
22,-1,1171.4,352.54,20.435,63.306,-0.43939
22,-1,721,369,39,119,-0.44494
22,-1,570.91,304.14,59.629,180.89,-0.47435
23,-1,901.58,295.07,90.896,274.69,2.4934
23,-1,1345,345,39,119,1.8469
23,-1,369,329,39,119,1.3727
23,-1,1553.1,340.52,241.51,726.54,0.81781
23,-1,1213.6,316.27,120.26,362.77,0.81719
23,-1,753,357,19,59,0.80371
23,-1,326.02,306.32,48.246,146.74,0.58158
23,-1,793,313,39,119,0.51966
23,-1,988.7,260.92,128.96,388.88,0.36882
23,-1,441,321,39,119,-0.024147
23,-1,1833.8,464.86,55.569,168.71,-0.15886
23,-1,1463.1,338.9,31.49,96.47,-0.18067
23,-1,785,289,79,239,-0.18195
23,-1,892.72,103.89,170.48,513.45,-0.18795
23,-1,247.23,326.02,48.246,146.74,-0.22457
23,-1,559.83,299.91,63.98,193.94,-0.26182
23,-1,1793,429.71,41.871,127.61,-0.43268
23,-1,1695.1,237.38,195.98,589.95,-0.45578
24,-1,892.72,309.67,84.742,256.23,2.576
24,-1,1345,345,39,119,2.064
24,-1,1213.6,316.27,120.26,362.77,0.99841
24,-1,1561,335.29,277.58,834.73,0.88456
24,-1,369,329,39,119,0.79232
24,-1,751.24,356.83,20.435,63.306,0.72111
24,-1,322.64,313.45,44.948,136.84,0.63437
24,-1,441,321,39,119,0.45435
24,-1,793,313,39,119,0.41308
24,-1,986.28,239.86,148.29,446.86,0.35138
24,-1,1837.8,465.47,51.78,157.34,-0.048203
24,-1,906.1,272.53,112.14,338.41,-0.27789
24,-1,265,345,39,119,-0.3079
24,-1,777.28,299.57,73.643,222.93,-0.33665
24,-1,874.05,195.01,241.51,726.54,-0.4018
24,-1,739.92,264.9,51.78,157.34,-0.44266
24,-1,713.76,329.1,55.569,168.71,-0.47178
24,-1,1463.1,338.9,31.49,96.47,-0.48398
24,-1,1336,295.16,55.569,168.71,-0.48971
25,-1,892.72,309.67,84.742,256.23,2.7605
25,-1,1345,345,39,119,2.0268
25,-1,1213.6,316.27,120.26,362.77,0.98509
25,-1,1583.4,299.57,148.29,446.86,0.79173
25,-1,322.64,313.45,44.948,136.84,0.70914
25,-1,1561,335.29,277.58,834.73,0.55672
25,-1,789.83,318.24,41.871,127.61,0.51474
25,-1,995.31,292.02,120.26,362.77,0.42211
25,-1,1463.1,345.4,31.49,96.47,0.1468
25,-1,361.12,335.39,41.871,127.61,0.099819
25,-1,433,329,39,119,-0.049219
25,-1,558.78,316.27,59.629,180.89,-0.086642
25,-1,961.31,241.08,170.48,513.45,-0.132
25,-1,884.73,286.91,128.96,388.88,-0.2248
25,-1,1839.6,460.65,68.644,207.93,-0.26001
25,-1,751.24,356.83,20.435,63.306,-0.2618
25,-1,736.39,261.22,55.569,168.71,-0.2845
25,-1,1334.8,292.02,59.629,180.89,-0.28851
25,-1,777.28,299.57,73.643,222.93,-0.34748
25,-1,883.2,111.28,182.79,550.38,-0.35041
25,-1,249,353,39,119,-0.48603
26,-1,892.72,309.67,84.742,256.23,2.3726
26,-1,1345,345,39,119,1.5741
26,-1,1213.6,316.27,120.26,362.77,1.1806
26,-1,361.12,335.39,41.871,127.61,0.62973
26,-1,1583.4,329.43,148.29,446.86,0.58582
26,-1,326.82,318.24,41.871,127.61,0.51691
26,-1,782.11,313.45,44.948,136.84,0.34709
26,-1,1561,335.29,277.58,834.73,0.32427
