1,6817,1341.042236328125,549.8035888671875,58.431640625,130.5830078125,0.6853081583976746,-1,-1,-1
1,6818,159.06251525878906,542.5288696289062,58.73283386230469,132.2852783203125,0.7327454090118408,-1,-1,-1
2,6817,1346.1649008594788,552.1582268328706,60.07808866391935,134.28410654619705,0.6533256769180298,-1,-1,-1
2,6818,146.90912919239958,540.6607625661802,59.77753919336618,134.81628771064695,0.7425740361213684,-1,-1,-1
3,6817,1351.057029791581,549.3181221762522,60.93371790103565,136.13432735123362,0.752966046333313,-1,-1,-1
3,6818,132.85492936806756,543.0885951058401,62.766696019522676,141.6454247744734,0.6826884746551514,-1,-1,-1
4,6817,1356.7472617784981,550.7699954588059,61.71469097305055,137.8626374018865,0.7625586986541748,-1,-1,-1
4,6818,122.9285579588087,543.9478077595821,62.7939140022643,141.74055652835685,0.7019518613815308,-1,-1,-1
4,6819,714.4603864458647,506.25836181640625,26.382303280145667,61.85986328125,0.4015604853630066,-1,-1,-1
4,6820,569.613864872282,498.3381713867188,38.302763419498696,88.75369873046876,0.5831999182701111,-1,-1,-1
5,6817,1360.6278099464914,552.7974328193208,61.05080231985726,136.46178381459939,0.8163770437240601,-1,-1,-1
5,6818,109.18730373729258,542.5174685620206,65.20127533583178,147.34925375162365,0.6063029170036316,-1,-1,-1
5,6819,713.9566512974055,504.90551479088344,26.700665243391207,62.650894451751185,0.5135436654090881,-1,-1,-1
5,6820,567.4290453024656,499.31629787175814,37.862321837276816,87.76711288477756,0.6180041432380676,-1,-1,-1
6,6817,1364.829525252839,551.8200322549276,62.51234066394643,139.69508871359272,0.8233602046966553,-1,-1,-1
6,6818,98.32212240636619,539.6810403510518,67.79045673311823,153.1443317706743,0.7380014061927795,-1,-1,-1
6,6819,713.636473586909,502.70708278589484,27.990077956753343,65.75945509713941,0.4411991536617279,-1,-1,-1
6,6820,565.4075276764817,498.25880330021624,39.0240334366373,90.52373694395747,0.5868933796882629,-1,-1,-1
7,6817,1367.7899983750206,551.8322090621047,62.851061990137026,140.73200458894604,0.768253743648529,-1,-1,-1
7,6818,85.40082621939558,541.371706619975,69.42167814527653,156.75938630824223,0.6432665586471558,-1,-1,-1
7,6819,713.3101872230648,503.31385158775277,28.03848510694903,65.94938979462262,0.44228896498680115,-1,-1,-1
7,6820,560.8195178862331,498.2882465357592,39.856874282487716,92.49062905169464,0.5835636854171753,-1,-1,-1
8,6817,1372.6011153569068,552.2868096680108,62.752648798322014,140.83986996323745,0.851205050945282,-1,-1,-1
8,6818,75.12305428122573,541.9242353380457,70.23754229768996,159.39125319611227,0.5874633193016052,-1,-1,-1
8,6819,713.159048850421,502.8264222722374,28.343439293458882,66.75403932149074,0.4381709694862366,-1,-1,-1
8,6820,558.2940095734049,496.6764556782903,41.05400116731324,95.36718216954264,0.6573812365531921,-1,-1,-1
9,6817,1377.8082723333582,552.6295915330048,63.168497166631646,141.7798564918209,0.8118018507957458,-1,-1,-1
9,6818,59.153490939338425,548.228012668683,69.29434727090873,157.76805111027042,0.5261214971542358,-1,-1,-1
9,6819,711.2512697799942,504.5874252922048,27.52455862340672,64.8746217887069,0.4954386055469513,-1,-1,-1
9,6820,552.7923137192065,496.84919779953333,43.63565029033135,101.6242344187009,0.5794534087181091,-1,-1,-1
10,6817,1381.0241925706696,551.6240426630559,63.03928706631856,141.8877916157479,0.8082239627838135,-1,-1,-1
10,6818,47.769256993676365,549.0384571142908,69.59629352242766,159.2823147185907,0.6766993999481201,-1,-1,-1
10,6819,712.8020718357453,503.5410806074187,27.461398583864963,64.81791335734998,0.4656974971294403,-1,-1,-1
10,6820,550.5511502182542,494.9805670472215,42.87246668106631,100.18671325114242,0.6731460094451904,-1,-1,-1
