1,181,145.1,186.9,31.5,72.6,0.8399999737739563,-1,-1,-1
1,182,120.2,193.7,26.8,66.9,0.8399999737739563,-1,-1,-1
1,183,299.4,189.2,28.2,73.8,0.8399999737739563,-1,-1,-1
1,184,349.5,187.9,30.6,87.0,0.8299999833106995,-1,-1,-1
1,185,503.1,189.6,34.2,86.1,0.800000011920929,-1,-1,-1
1,186,415.8,193.4,32.4,75.3,0.8500000238418579,-1,-1,-1
2,181,145.7,187.6,31.7,73.1,0.8399999737739563,-1,-1,-1
2,182,120.3,194.0,27.1,67.7,0.8399999737739563,-1,-1,-1
2,183,298.3,189.3,28.4,74.3,0.8600000143051147,-1,-1,-1
2,184,352.9,189.4,30.6,86.7,0.8500000238418579,-1,-1,-1
2,185,504.6,190.9,34.3,86.4,0.800000011920929,-1,-1,-1
2,186,416.8,194.1,32.4,75.3,0.8700000047683716,-1,-1,-1
3,181,146.8,186.7,32.6,75.3,0.8399999737739563,-1,-1,-1
3,182,120.8,193.4,27.7,69.2,0.8399999737739563,-1,-1,-1
3,183,297.6,188.5,28.9,75.8,0.8600000143051147,-1,-1,-1
3,184,359.3,189.5,31.5,88.6,0.8700000047683716,-1,-1,-1
3,185,508.1,190.5,34.9,87.8,0.7799999713897705,-1,-1,-1
3,186,418.8,194.0,33.0,76.7,0.8600000143051147,-1,-1,-1
4,181,148.3,185.8,32.6,75.3,0.8399999737739563,-1,-1,-1
4,182,122.2,192.3,27.9,69.7,0.8399999737739563,-1,-1,-1
4,183,297.2,186.6,29.5,77.2,0.8700000047683716,-1,-1,-1
4,184,363.6,188.5,32.2,89.8,0.8700000047683716,-1,-1,-1
4,185,510.1,189.4,35.0,88.0,0.800000011920929,-1,-1,-1
4,186,420.8,192.1,33.6,78.3,0.8600000143051147,-1,-1,-1
4,187,218.0,195.9,23.5,62.3,0.8299999833106995,-1,-1,-1
5,181,150.3,185.4,32.3,75.0,0.8500000238418579,-1,-1,-1
5,182,123.7,191.1,28.2,70.7,0.8500000238418579,-1,-1,-1
5,183,296.6,185.2,30.1,78.7,0.8799999952316284,-1,-1,-1
5,184,368.8,187.3,32.7,90.4,0.8700000047683716,-1,-1,-1
5,185,514.9,186.8,35.7,89.8,0.8199999928474426,-1,-1,-1
5,186,423.3,190.5,33.9,78.8,0.8500000238418579,-1,-1,-1
5,187,216.4,196.2,23.3,61.7,0.8399999737739563,-1,-1,-1
6,181,152.9,181.4,32.9,76.8,0.8399999737739563,-1,-1,-1
6,182,125.6,188.1,28.4,71.2,0.8500000238418579,-1,-1,-1
6,183,295.8,181.4,30.7,80.0,0.8500000238418579,-1,-1,-1
6,184,376.1,181.8,33.9,93.6,0.8199999928474426,-1,-1,-1
6,185,518.8,181.2,36.5,91.7,0.8299999833106995,-1,-1,-1
6,186,426.7,186.1,34.2,79.7,0.8600000143051147,-1,-1,-1
6,187,214.6,193.5,23.0,60.8,0.8500000238418579,-1,-1,-1
7,181,151.9,181.4,32.9,77.2,0.8500000238418579,-1,-1,-1
7,182,123.9,188.5,28.4,71.3,0.8399999737739563,-1,-1,-1
7,183,293.0,181.6,31.2,81.0,0.8600000143051147,-1,-1,-1
7,184,380.7,180.1,34.4,95.2,0.8500000238418579,-1,-1,-1
7,185,519.5,180.9,36.9,92.5,0.8100000023841858,-1,-1,-1
7,186,426.8,186.0,34.4,80.2,0.8700000047683716,-1,-1,-1
7,187,210.2,194.4,23.2,60.5,0.8399999737739563,-1,-1,-1
8,181,148.2,186.4,33.2,78.4,0.8500000238418579,-1,-1,-1
8,182,119.3,193.7,28.9,72.6,0.8399999737739563,-1,-1,-1
8,183,286.5,186.2,32.1,83.4,0.8500000238418579,-1,-1,-1
8,184,383.4,185.5,35.4,97.4,0.8600000143051147,-1,-1,-1
8,185,517.4,187.5,37.1,93.0,0.8100000023841858,-1,-1,-1
8,186,424.1,192.0,34.5,80.4,0.8600000143051147,-1,-1,-1
8,187,202.7,200.8,23.1,60.0,0.8399999737739563,-1,-1,-1
9,181,146.2,188.3,33.0,78.4,0.8500000238418579,-1,-1,-1
9,182,117.0,194.6,29.2,73.2,0.8299999833106995,-1,-1,-1
9,183,282.0,186.2,32.6,84.8,0.8600000143051147,-1,-1,-1
9,184,387.0,186.5,36.4,98.6,0.8799999952316284,-1,-1,-1
9,185,516.2,188.8,36.9,92.5,0.800000011920929,-1,-1,-1
9,186,422.7,192.5,35.0,81.8,0.8799999952316284,-1,-1,-1
9,187,199.0,201.5,23.5,60.5,0.8299999833106995,-1,-1,-1
10,181,144.7,185.3,33.4,79.5,0.8399999737739563,-1,-1,-1
10,182,115.2,191.6,29.6,74.2,0.8500000238418579,-1,-1,-1
10,183,278.1,182.8,32.9,85.9,0.8600000143051147,-1,-1,-1
10,184,390.5,183.5,37.8,100.0,0.8799999952316284,-1,-1,-1
10,185,517.2,184.1,37.5,94.1,0.8600000143051147,-1,-1,-1
10,186,422.6,188.5,35.2,82.3,0.8700000047683716,-1,-1,-1
10,187,194.1,198.4,23.4,60.1,0.8500000238418579,-1,-1,-1
11,181,139.5,184.2,34.0,81.7,0.8399999737739563,-1,-1,-1
11,182,110.3,190.8,30.3,76.0,0.8500000238418579,-1,-1,-1
11,183,270.0,183.0,33.4,86.9,0.8700000047683716,-1,-1,-1
