1,0
2,0
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,1
13,1
14,0
15,1
16,0
17,0
18,0
19,0
20,1
21,1
22,1
23,1
24,0
25,1
26,0
27,0
28,1
29,1
30,1
31,0
32,0
33,1
34,0
35,0
36,1
37,0
38,0
39,0
40,1
41,1
42,1
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,1
53,0
54,0
55,0
56,0
57,0
58,0
59,1
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,1
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,1
102,0
103,0
104,0
105,0
106,1
107,1
108,1
109,0
110,1
111,1
112,1
113,1
114,1
115,0
116,0
117,1
118,0
119,0
120,1
121,1
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,1
137,0
138,0
139,1
140,1
141,0
142,1
143,1
144,1
145,1
146,1
147,0
148,1
149,0
150,1
151,0
152,0
153,0
154,0
155,1
156,1
157,0
158,0
159,0
160,1
161,0
162,0
163,0
164,0
165,0
166,1
167,0
168,0
169,0
170,1
171,1
172,1
173,1
174,1
175,0
176,1
177,0
178,1
179,0
180,0
181,0
182,0
183,0
184,0
185,1
186,1
187,0
188,1
189,0
190,0
191,0
192,0
193,1
194,0
195,0
196,0
197,0
198,0
199,0
200,1
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,1
223,0
224,0
225,0
226,0
227,0
228,1
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,1
241,1
242,1
243,0
244,1
245,1
246,1
247,1
248,1
249,0
250,0
251,0
252,0
253,1
254,1
255,0
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,1
264,1
265,0
266,1
267,0
268,0
269,1
270,0
271,0
272,0
273,0
274,1
275,0
276,0
277,0
278,0
279,0
280,0
281,0
